date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:49:14	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583044	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspressc8ff.js	(from http://champion.stylemixthemes.com/product-category/clothing/page/2/?add-to-cart=90)
02:49:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20May%202016%2001:49:14%20GMT	http://champion.stylemixthemes.com/?p=2601	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/indexeb73.html	(from http://champion.stylemixthemes.com/team/free-budgies/)
02:49:15	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583046	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress13dc.js	(from http://champion.stylemixthemes.com/product-category/clothing/page/2/?add-to-cart=79)
02:49:15	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583047	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress6290.js	(from http://champion.stylemixthemes.com/product-category/clothing/page/2/?add-to-cart=60)
02:49:15	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583048	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress12f1.js	(from http://champion.stylemixthemes.com/product-category/clothing/page/2/?add-to-cart=56)
02:49:16	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583050	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress7171.js	(from http://champion.stylemixthemes.com/product-category/clothing/page/2/?add-to-cart=76)
02:49:16	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583052	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress66f3.js	(from http://champion.stylemixthemes.com/product-category/clothing/page/2/?add-to-cart=70)
02:49:16	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583077	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress86bf.js	(from http://champion.stylemixthemes.com/fr/category/uncategorized-fr/page/2/)
02:49:16	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583082	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress79fe.js	(from http://champion.stylemixthemes.com/de/category/uncategorized-de/page/2/)
02:49:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20May%202016%2001:49:16%20GMT	http://champion.stylemixthemes.com/?p=99	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/index5401.html	(from http://champion.stylemixthemes.com/shop/football-t-shirt/)
02:49:17	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583090	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress9d3a.js	(from http://champion.stylemixthemes.com/product-category/clothing/t-shirts/page/2/?add-to-cart=87)
02:49:17	90/90	---M-Z	200	added ('OK')	text/plain	etag:%224ecf047e-82+gzip%22	http://0.gravatar.com/robots.txt		(from http://champion.stylemixthemes.com/shop/football-t-shirt/)
02:49:17	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583091	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress94b6.js	(from http://champion.stylemixthemes.com/product-category/clothing/t-shirts/page/2/?add-to-cart=83)
02:49:18	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583092	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspressacef.js	(from http://champion.stylemixthemes.com/product-category/clothing/t-shirts/page/2/?add-to-cart=53)
02:49:18	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583093	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspressf41e.js	(from http://champion.stylemixthemes.com/product-category/clothing/t-shirts/page/2/?add-to-cart=99)
02:49:18	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583095	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress465a.js	(from http://champion.stylemixthemes.com/product-category/clothing/t-shirts/page/2/?add-to-cart=90)
02:49:19	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583096	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress869c.js	(from http://champion.stylemixthemes.com/product-category/clothing/t-shirts/page/2/?add-to-cart=79)
02:49:19	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583098	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspressc3e6.js	(from http://champion.stylemixthemes.com/product-category/clothing/t-shirts/page/2/?add-to-cart=56)
02:49:19	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583099	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspresseb0a.js	(from http://champion.stylemixthemes.com/product-category/clothing/t-shirts/page/2/?add-to-cart=76)
02:49:19	3198/3198	---M--	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2001:49:19%20GMT	http://champion.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Fchampion.stylemixthemes.com%2Fshop%2Ffootball-t-shirt%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-login23ee.html	(from http://champion.stylemixthemes.com/shop/football-t-shirt/)
02:49:20	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583100	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspressf598.js	(from http://champion.stylemixthemes.com/product-category/clothing/t-shirts/page/2/?add-to-cart=70)
02:49:20	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583101	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress5ae9.js	(from http://champion.stylemixthemes.com/product-category/clothing/t-shirts/page/2/?add-to-cart=73)
02:49:20	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583102	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspressf632.js	(from http://champion.stylemixthemes.com/product-category/clothing/t-shirts/page/2/?add-to-cart=93)
02:49:21	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583105	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress3330.js	(from http://champion.stylemixthemes.com/fr/cart/?removed_item=1)
02:49:22	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583139	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspresse406.js	(from http://champion.stylemixthemes.com/fr/project/project-8/)
02:49:24	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:23%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Ffr%2Fproject%2Fproject-8%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed33a9.json	(from http://champion.stylemixthemes.com/fr/project/project-8/)
02:49:24	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:23%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Ffr%2Fproject%2Fproject-8%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embeda2b3	(from http://champion.stylemixthemes.com/fr/project/project-8/)
02:49:25	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:24%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fde%2Fproject%2Fproject-8%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed73a0.json	(from http://champion.stylemixthemes.com/de/project/project-8/)
02:49:25	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583140	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspresscb99.js	(from http://champion.stylemixthemes.com/de/project/project-8/)
02:49:26	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:25%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fde%2Fproject%2Fproject-8%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embedc8be	(from http://champion.stylemixthemes.com/de/project/project-8/)
02:49:28	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:27%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Ffr%2Fproject%2Fproject-7%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embeda96f.json	(from http://champion.stylemixthemes.com/fr/project/project-7/)
02:49:28	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583153	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress4310.js	(from http://champion.stylemixthemes.com/fr/project/project-7/)
02:49:28	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:27%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Ffr%2Fproject%2Fproject-7%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed653e	(from http://champion.stylemixthemes.com/fr/project/project-7/)
02:49:28	117784/-1	---M--	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2001:49:22%20GMT	http://champion.stylemixthemes.com/product-category/clothing/?add-to-cart=87	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/product-category/clothing/indexc42c.html	(from http://champion.stylemixthemes.com/product-category/clothing/)
02:49:29	2781/2781	---MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462585761	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress782e.js	(from http://champion.stylemixthemes.com/product-category/clothing/?add-to-cart=87)
02:49:29	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:29%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fde%2Fproject%2Fproject-7%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed7ecf.json	(from http://champion.stylemixthemes.com/de/project/project-7/)
02:49:30	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583203	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspressbfb4.js	(from http://champion.stylemixthemes.com/?post_type=sp_event%26p=2217)
02:49:30	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:29%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fde%2Fproject%2Fproject-7%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embedddf4	(from http://champion.stylemixthemes.com/de/project/project-7/)
02:49:31	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:31%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Fbilly-joster%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed0956.json	(from http://champion.stylemixthemes.com/player/billy-joster/)
02:49:32	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583206	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress1533.js	(from http://champion.stylemixthemes.com/player/billy-joster/)
02:49:32	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:32%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Fbilly-joster%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embedc98a	(from http://champion.stylemixthemes.com/player/billy-joster/)
02:49:33	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583208	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress0547.js	(from http://champion.stylemixthemes.com/?post_type=sp_event%26p=2881)
02:49:34	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583214	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress2940.js	(from http://champion.stylemixthemes.com/player/lary-king/)
02:49:34	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:34%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Flary-king%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed1fd6.json	(from http://champion.stylemixthemes.com/player/lary-king/)
02:49:35	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:34%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Flary-king%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embedd4d8	(from http://champion.stylemixthemes.com/player/lary-king/)
02:49:36	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583224	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspressbd39.js	(from http://champion.stylemixthemes.com/?post_type=sp_event%26p=2874)
02:49:36	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:35%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Fanthony-blake%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed7191.json	(from http://champion.stylemixthemes.com/player/anthony-blake/)
02:49:36	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:35%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Fanthony-blake%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed4412	(from http://champion.stylemixthemes.com/player/anthony-blake/)
02:49:36	111076/-1	---M--	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2001:49:31%20GMT	http://champion.stylemixthemes.com/shop/page/2/?add-to-cart=99	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/page/2/index7fd8.html	(from http://champion.stylemixthemes.com/shop/?add-to-cart=99)
02:49:37	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583230	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress7077.js	(from http://champion.stylemixthemes.com/?post_type=sp_event%26p=2890)
02:49:37	2781/2781	---MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462585771	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress5b55.js	(from http://champion.stylemixthemes.com/shop/page/2/?add-to-cart=99)
02:49:38	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583232	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress6e62.js	(from http://champion.stylemixthemes.com/player/stivie-swan/)
02:49:38	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:37%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Fstivie-swan%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed94cf.json	(from http://champion.stylemixthemes.com/player/stivie-swan/)
02:49:39	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:38%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Fstivie-swan%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed365d	(from http://champion.stylemixthemes.com/player/stivie-swan/)
02:49:39	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583235	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress0546.js	(from http://champion.stylemixthemes.com/?post_type=sp_event%26p=2883)
02:49:40	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583247	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspressc329.js	(from http://champion.stylemixthemes.com/player/leem-boon-hou/)
02:49:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20May%202016%2001:49:40%20GMT	http://champion.stylemixthemes.com/?p=56	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/index2dc8.html	(from http://champion.stylemixthemes.com/shop/orange-t-shirt/)
02:49:41	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:40%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Fleem-boon-hou%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed9400.json	(from http://champion.stylemixthemes.com/player/leem-boon-hou/)
02:49:41	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:40%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Fleem-boon-hou%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed0563	(from http://champion.stylemixthemes.com/player/leem-boon-hou/)
02:49:41	90/90	---M-Z	200	added ('OK')	text/plain	etag:%224ecf047e-82+gzip%22	http://1.gravatar.com/robots.txt		(from http://champion.stylemixthemes.com/shop/orange-t-shirt/)
02:49:43	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583255	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress78e6.js	(from http://champion.stylemixthemes.com/player/mattew-morisson/)
02:49:43	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:42%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Fmattew-morisson%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed0d94.json	(from http://champion.stylemixthemes.com/player/mattew-morisson/)
02:49:43	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:42%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Fmattew-morisson%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed8b9b	(from http://champion.stylemixthemes.com/player/mattew-morisson/)
02:49:43	3196/3196	---M--	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2001:49:43%20GMT	http://champion.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Fchampion.stylemixthemes.com%2Fshop%2Forange-t-shirt%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-login07a1.html	(from http://champion.stylemixthemes.com/shop/orange-t-shirt/)
02:49:45	2781/2781	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462583256	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress6cbc.js	(from http://champion.stylemixthemes.com/player/alexander-macias/)
02:49:45	349/349	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2007%20May%202016%2001:49:44%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fplayer%2Falexander-macias%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed50f2.json	(from http://champion.stylemixthemes.com/player/alexander-macias/)
